cycleID,Temperature,Humidity,Pressure,Resistance0,Resistance1,Resistance2,Resistance3,Resistance4,Resistance5,Resistance6,Resistance7,Resistance8,Resistance9,label
92742,39.717438,20.68145,1022.760864,523785.15625,102400000.0,102400000.0,94127112.0,3950807.75,3709305.0,3491157.0,429530.1875,482677.34375,508567.15625,ammonia
92750,39.727409,20.457752,1022.757874,539942.0,102400000.0,102400000.0,99826352.0,4148898.5,3877869.75,3637655.5,436394.625,479962.5,497087.375,ammonia
92758,39.602791,20.534794,1022.775696,501837.78125,102400000.0,102400000.0,74219704.0,3161713.5,2867343.25,2702738.25,358794.6875,401489.90625,432523.75,ammonia
92766,39.655128,20.554338,1022.764343,457142.84375,102041264.0,93123976.0,74219704.0,3319286.75,3130900.0,2879437.5,381947.03125,432249.90625,468757.15625,ammonia
92774,39.712456,20.542177,1022.767944,497449.59375,102400000.0,102400000.0,88056432.0,3807576.0,3543252.5,3364271.0,417192.90625,467793.5,501837.78125,ammonia
92782,39.702484,20.504124,1022.763672,534446.75,102400000.0,102400000.0,98587440.0,4139464.5,3872370.5,3644938.75,440619.625,492781.53125,524187.34375,ammonia
92790,39.702484,20.461418,1022.774841,550389.6875,102400000.0,102400000.0,102400000.0,4262227.0,4002931.75,3757798.25,449319.875,497812.34375,524590.1875,ammonia
92798,39.632698,20.510111,1022.781372,549503.625,102400000.0,102400000.0,102400000.0,4222680.5,3945100.0,3681797.75,446381.875,493850.96875,528243.5,ammonia
92806,39.577866,20.415716,1022.766357,545987.75,102400000.0,102400000.0,102400000.0,4292376.0,3997072.5,3752634.0,451997.34375,500733.5,532778.375,ammonia
92814,39.744854,20.522993,1022.766357,562637.375,102400000.0,102400000.0,102400000.0,4453384.0,4152052.75,3930902.0,465560.34375,513540.625,548620.4375,ammonia
92822,39.762302,20.465433,1022.767578,575928.0,102400000.0,102400000.0,102400000.0,4607424.0,4319536.0,4047430.75,476611.59375,524187.34375,555314.5625,ammonia
92830,39.580357,20.527946,1022.768494,563566.3125,102400000.0,102400000.0,102400000.0,4557441.0,4302521.0,4002931.75,473307.15625,521384.9375,558494.6875,ammonia
92838,39.547955,20.557804,1022.79425,567784.875,102400000.0,102400000.0,102400000.0,4568879.0,4252271.0,3970916.25,472979.21875,519401.46875,553962.6875,ammonia
92846,39.580357,20.592026,1022.783325,574474.0625,102400000.0,102400000.0,102400000.0,4557441.0,4275574.0,3968031.0,471672.03125,520193.03125,554412.5625,ammonia
92854,39.542973,20.600187,1022.756531,573027.4375,102400000.0,102400000.0,102400000.0,4265556.0,3796987.25,3378841.0,327156.5625,307692.3125,287964.0,ammonia
92862,39.62273,20.632282,1022.743408,265353.71875,43851456.0,35055364.0,22818942.0,1264978.375,1191043.875,1127132.625,213288.890625,248362.84375,251103.484375,ammonia
92870,39.627712,20.702101,1022.760498,239308.25,36157792.0,30166168.0,21838054.0,1211117.625,1112438.875,1024000.0,182661.4375,208724.015625,224807.90625,ammonia
92878,39.6651,20.608425,1022.740601,237642.140625,34804036.0,29816196.0,21881804.0,1303628.25,1234106.625,1177688.375,223483.1875,269971.0,308526.65625,ammonia
92887,39.682549,20.518803,1022.738098,340538.75,60878772.0,55468472.0,43286656.0,2198014.5,2048000.0,1952801.0,298281.375,344665.09375,383448.78125,ammonia
92895,39.640175,20.59606,1022.802246,417192.90625,82956960.0,76560744.0,60124772.0,2814153.25,2652849.75,2509035.25,351045.59375,405785.625,440051.5625,ammonia
92903,39.670082,20.598078,1022.748413,469401.78125,101331272.0,94636824.0,75112896.0,3376751.75,3172734.25,2897771.5,397515.53125,446381.875,481655.6875,ammonia
92911,39.739872,20.421228,1022.743896,510087.1875,102400000.0,102400000.0,86831400.0,3815556.5,3554784.0,3368421.0,430342.5,478281.1875,518612.3125,ammonia
92919,39.724918,20.398884,1022.763245,543813.0625,102400000.0,102400000.0,99034376.0,4239068.5,3991230.25,3719409.75,460224.71875,505928.84375,543380.1875,ammonia
92927,39.667591,20.507118,1022.776245,568730.9375,102400000.0,102400000.0,102400000.0,4413793.0,4145749.0,3861418.75,469401.78125,516649.84375,550389.6875,ammonia
92935,39.650143,20.500605,1022.79364,572546.8125,102400000.0,102400000.0,101448920.0,4180658.25,3891686.5,3647373.0,452296.8125,498903.78125,532778.375,ammonia
92943,39.685036,20.518967,1022.777222,556673.0,102400000.0,102400000.0,100747120.0,4255584.5,3959400.75,3701762.25,442046.1875,445798.875,366893.59375,ammonia
92951,39.597801,20.614569,1022.793823,287237.03125,49219676.0,38280372.0,27507240.0,1513393.625,1424695.625,1359442.375,257739.75,303048.25,336510.03125,ammonia
92959,39.600296,20.614738,1022.799683,365322.875,70449880.0,63121600.0,47888928.0,2388338.25,2250549.5,2126135.5,320400.5,367288.375,408456.3125,ammonia
92967,39.575371,20.698559,1022.805298,438637.8125,92336736.0,84317784.0,65536000.0,2979992.75,2774128.0,2622279.25,358417.90625,399843.8125,389131.6875,ammonia
92975,39.62273,20.669691,1022.795471,348892.6875,66131180.0,56109588.0,42363284.0,2163189.75,2060362.125,1947230.75,308248.03125,358417.90625,400312.75,ammonia
92983,39.605282,20.66317,1022.79425,428183.15625,87791024.0,80436944.0,63627184.0,2907026.25,2737968.0,2575290.75,356545.96875,409927.9375,447846.0625,ammonia
92991,39.582848,20.63493,1022.792847,475947.0,102400000.0,97054424.0,76360032.0,3488926.75,3236665.25,2989781.0,397747.125,448140.03125,483360.875,ammonia
92999,39.55294,20.622227,1022.794617,509326.03125,102400000.0,102400000.0,87091032.0,3778597.75,3547856.25,3335505.0,427378.96875,478281.1875,510850.59375,ammonia
93007,39.617744,20.450397,1022.810059,540369.375,102400000.0,102400000.0,95777856.0,4177460.5,3872370.5,3635234.0,451101.3125,498175.625,539515.25,ammonia
93015,39.652637,20.538149,1022.801331,564965.5,102400000.0,102400000.0,102400000.0,4464305.0,4190281.25,3936569.0,471346.375,527020.0625,559410.0,ammonia
93023,39.70747,20.536497,1022.771484,585812.375,102400000.0,102400000.0,102400000.0,4718894.0,4424520.5,4133198.75,491009.34375,545115.8125,576901.4375,ammonia
93031,39.670082,20.533981,1022.800598,601291.8125,102400000.0,102400000.0,102400000.0,4806101.5,4527217.5,4258903.0,495643.75,551724.125,588336.6875,ammonia
93039,39.675068,20.555681,1022.789673,610978.5,102400000.0,102400000.0,102400000.0,4931968.5,4654545.5,4302521.0,504061.03125,556219.4375,587830.0625,ammonia
93047,39.652637,20.484762,1022.829224,609342.4375,102400000.0,102400000.0,102400000.0,4682480.5,4322955.0,4074608.25,486460.8125,539942.0,563566.3125,ammonia
93055,39.682549,20.609606,1022.786377,596562.75,102400000.0,102400000.0,102400000.0,4731158.0,4424520.5,4212908.0,486460.8125,511616.28125,520193.03125,ammonia
93063,39.650143,20.580704,1022.819763,484046.3125,102400000.0,96411920.0,65096596.0,2594868.5,2246845.75,2013271.125,253528.09375,258520.578125,265766.9375,ammonia
93071,39.759808,20.636202,1022.797302,281550.71875,45781348.0,39562932.0,30083084.0,1661663.25,1578116.0,1480303.625,260891.71875,309927.375,340538.75,ammonia
93079,39.652637,20.458075,1022.795654,379821.96875,71604480.0,65536000.0,51633640.0,2506732.0,2355376.75,2252405.75,329684.46875,383448.78125,422093.96875,ammonia
93087,39.699989,20.535995,1022.791321,451997.34375,96839304.0,89316528.0,70506728.0,3242430.25,2993058.0,2811256.0,386926.125,434450.5625,469401.78125,ammonia
93095,39.690025,20.535326,1022.787109,500366.46875,102400000.0,102400000.0,85556136.0,3662047.5,3416892.5,3174578.5,403387.8125,442046.1875,458987.0,ammonia
93103,39.702484,20.536163,1022.808289,466514.8125,102400000.0,85808184.0,58241280.0,2678875.0,2493000.5,2351320.25,336510.03125,385397.0625,412903.21875,ammonia
93111,39.692513,20.540831,1022.820679,434450.5625,90145808.0,83352624.0,65388876.0,2941472.25,2779776.0,2589946.25,353225.25,403149.59375,431976.375,ammonia
93119,39.642666,20.532141,1022.826721,451399.59375,96199632.0,87264984.0,67772496.0,3091904.25,2855350.25,2692080.25,364153.625,419242.59375,448434.40625,ammonia
93127,39.702484,20.530823,1022.810242,476611.59375,102400000.0,96839304.0,77442840.0,3477817.75,3232833.5,3050456.25,402674.0,452596.6875,484389.78125,ammonia
93135,39.690025,20.546007,1022.83905,514314.40625,102400000.0,102400000.0,88772096.0,3877869.75,3647373.0,3404113.75,427914.75,481995.75,515869.03125,ammonia
93143,39.704979,20.514973,1022.810303,542948.0625,102400000.0,102400000.0,98144512.0,4265556.0,3976699.0,3724482.75,454404.25,506304.09375,542085.75,ammonia
93151,39.737377,20.479773,1022.817932,574957.875,102400000.0,102400000.0,100284624.0,4080697.5,3826249.5,3534081.0,435837.40625,475615.40625,501101.0625,ammonia
93159,39.762302,20.550875,1022.825134,519796.96875,102400000.0,102400000.0,86659176.0,3812892.75,3557099.5,3345721.75,424192.21875,477278.03125,517041.15625,ammonia
93167,39.739872,20.479942,1022.801514,545987.75,102400000.0,102400000.0,100515336.0,4190281.25,3880625.25,3587475.25,412155.375,423665.6875,426577.78125,ammonia
93175,39.680054,20.556015,1022.851379,426311.40625,88772096.0,77787536.0,56581912.0,2570442.5,2380011.5,2205114.5,304128.3125,335188.21875,350325.0,ammonia
93183,39.719933,20.537338,1022.827942,378558.21875,71958280.0,64093888.0,49922680.0,2446103.25,2297896.25,2185699.0,324976.1875,381094.15625,416683.625,ammonia
93191,39.687531,20.567204,1022.816528,451101.3125,95255816.0,88056432.0,69998400.0,3202502.0,2976744.25,2808364.75,381733.46875,430613.96875,469079.25,ammonia
93199,39.754826,20.523663,1022.821167,494566.53125,102400000.0,102400000.0,83591840.0,3739785.5,3488926.75,3313245.75,421052.625,471346.375,505180.0625,ammonia
93207,39.717438,20.33971,1022.842712,531948.0625,102400000.0,102400000.0,95777856.0,4171079.5,3894461.5,3681797.75,452296.8125,504433.5,539942.0,ammonia
93215,39.685036,20.508289,1022.866638,569205.125,102400000.0,102400000.0,102400000.0,4504811.5,4222680.5,4014702.25,479625.28125,530707.4375,565433.4375,ammonia
93223,39.690025,20.610113,1022.855835,596562.75,102400000.0,102400000.0,102400000.0,4747609.5,4478950.0,4209661.0,490656.4375,537815.125,566371.6875,ammonia
93231,39.704979,20.547014,1022.826904,590371.875,102400000.0,102400000.0,102400000.0,4442516.5,4050432.75,3679317.25,426844.53125,446673.9375,463348.40625,ammonia
93239,39.627712,20.568512,1022.849792,470372.0625,102400000.0,93622856.0,66231432.0,2751763.5,2527615.0,2375870.0,332899.875,384962.40625,412404.34375,ammonia
93247,39.677559,20.577213,1022.862427,436115.84375,91466856.0,83352624.0,65339980.0,2954201.25,2796859.0,2655429.5,362991.84375,420275.0,454404.25,ammonia
93255,39.704979,20.557697,1022.841919,483703.34375,102400000.0,99826352.0,78982824.0,3575731.0,3333469.0,3136294.0,407724.46875,457449.1875,496364.53125,ammonia
93263,39.734886,20.522326,1022.843872,525802.3125,102400000.0,102400000.0,92925912.0,4044433.5,3796987.25,3575731.0,441474.46875,488899.5,527427.25,ammonia
93271,39.645161,20.553667,1022.869568,551278.625,102400000.0,102400000.0,101566832.0,4329809.5,4050432.75,3775985.25,459914.65625,512769.15625,544680.875,ammonia
93279,39.687531,20.545837,1022.879761,572546.8125,102400000.0,102400000.0,102400000.0,4576536.5,4285639.5,4053439.0,479625.28125,534028.6875,569205.125,ammonia
93287,39.685036,20.556351,1022.879578,591394.75,102400000.0,102400000.0,102400000.0,4814575.5,4497392.5,4239068.5,490304.03125,546862.5,581818.1875,ammonia
93296,39.737377,20.527826,1022.842163,607174.625,102400000.0,102400000.0,102400000.0,4963344.5,4630865.0,4360926.5,502946.96875,558951.9375,595002.875,ammonia
93304,39.677559,20.571873,1022.879028,620418.0625,102400000.0,102400000.0,102400000.0,5004276.0,4682480.5,4413793.0,506304.09375,558038.125,578858.125,ammonia
93312,39.692513,20.626307,1022.90802,579349.375,102400000.0,102400000.0,102400000.0,4568879.0,4265556.0,4047430.75,483360.875,534865.5,574957.875,ammonia
93320,39.714947,20.344873,1022.879822,607174.625,102400000.0,102400000.0,102400000.0,4870392.5,4580374.5,4292376.0,496003.875,552170.375,585812.375,ammonia
93328,39.677559,20.555849,1022.899597,614830.375,102400000.0,102400000.0,102400000.0,4905389.0,4542279.0,4295752.5,494925.09375,542085.75,569680.125,ammonia
