_time,vcc,vpanel,tmp,hum,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,value,sensor_name,log_s0,log_s1,log_s2,log_s3,log_s4,log_s5,log_s6,log_s7,log_s8,log_s9,D0,D1,D2,D3,D4,D5,D6,D7,D8,value_encoded
2024-06-03 18:13:00+00:00,"3,491","2,305","25,43","59,053",80200,4963300,4731100,4245600,424100,407400,392400,91300,119400,141800,fire,Tree05,4.90417978339357,6.695770613838292,6.674962219507974,6.627939176914158,5.627469296496423,5.610022090677766,5.593730105471235,4.960475534293374,5.077007964085338,5.1516792935617906,1.7915908304447221,-0.020808394330317448,-0.04702304259381673,-1.000469880417735,-0.017447205818656997,-0.016291985206530413,-0.6332545711778614,0.1165324297919641,0.07467132947645272,1
2024-06-03 18:14:00+00:00,"3,489","2,294","25,25","59,714",100600,6902800,6554900,5746700,544200,514300,493100,106500,131300,150700,fire,Tree05,5.002602297741016,6.839025353346636,6.816566136837943,6.75941860144409,5.735759335485053,5.711217368758305,5.692935883273465,5.0273536856380705,5.118268033727165,5.178116134152993,1.8364230556056196,-0.022459216508693203,-0.05714753539385242,-1.0236592659590373,-0.024541966726747688,-0.018281485484839877,-0.6655821976353948,0.09091434808909415,0.05984810042582822,1
2024-06-03 18:15:00+00:00,"3,488","2,311","25,1","60,321",106600,7636400,7193800,6446500,580300,542500,511600,105300,126200,141100,fire,Tree05,5.027761278728498,6.882888725839316,6.856958419888212,6.809324054369051,5.763653318960373,5.7344005430626535,5.708931384700396,5.022432495519957,5.1010627962136725,5.149530091663228,1.8551274471108181,-0.025930305951104238,-0.047634365519161115,-1.0456707354086774,-0.029252775897719907,-0.025469158362257716,-0.6864988891804389,0.07863030069371568,0.04846729544955508,1
2024-06-03 18:17:00+00:00,"3,49","2,318","24,99","60,925",100000,6986700,6594400,5777100,533600,501800,477900,104100,126300,129100,fire,Tree05,5.000004342923105,6.84427215776291,6.8191753526937156,6.761709960298767,5.727216634802936,5.70053152245099,5.679337939275821,5.017454901387539,5.101406789136191,5.110929606269518,1.8442678148398057,-0.025096805069194872,-0.05746539239494819,-1.0344933254958315,-0.02668511235194604,-0.02119358317516884,-0.6618830378882823,0.08395188774865225,0.00952281713332681,1
2024-06-03 18:18:00+00:00,"3,486","2,281","24,93","61,601",80700,5160300,4814500,4171000,396500,363300,343600,83900,105100,117300,fire,Tree05,4.906878916280821,6.712675034733114,6.682551281247322,6.620240293968207,5.598244286972498,5.560266593276654,5.536054419111038,4.923767137132559,5.021606848211076,5.069301714524999,1.8057961184522933,-0.030123753485792548,-0.06231098727911455,-1.0219960069957086,-0.03797769369584447,-0.024212174165615608,-0.612287281978479,0.09783971107851652,0.047694866313922724,1
2024-06-03 18:19:00+00:00,"3,482","2,274","24,84","61,279",88300,5876600,5587900,5031900,482300,462400,449300,102800,130500,154500,fire,Tree05,4.945965621947022,6.769126204687376,6.747248703180409,6.7017320880062385,5.6833181623863895,5.665018764629627,5.652537385194402,5.0119973392932025,5.1156138395886135,5.188931294719277,1.8231605827403543,-0.021877501506967434,-0.04551661517417038,-1.018413925619849,-0.01829939775676248,-0.01248137943522476,-0.6405400459011998,0.10361650029541103,0.07331745513066323,1
2024-06-03 18:20:00+00:00,"3,483","2,244","24,68","62,082",87000,5675000,5239500,4561200,442600,422800,403300,94700,114900,125700,fire,Tree05,4.939524244480526,6.753965942392815,6.719289927581856,6.65907921086568,5.646012390824839,5.626136005820745,5.6056292988584575,4.976354564982037,5.060323808432341,5.099338732680026,1.8144416979122893,-0.03467601481095972,-0.06021071671617584,-1.0130668200408408,-0.019876385004094388,-0.02050670696228707,-0.6292747338764206,0.0839692434503041,0.03901492424768538,1
2024-06-03 18:22:00+00:00,"3,483","2,214","24,53","62,468",89400,6006900,5616700,4954300,468100,442000,421300,96100,121000,142300,fire,Tree05,4.951342376648859,6.778650474379849,6.749481305217364,6.694982388739105,5.6703395689078695,5.645423251914681,5.624592489969398,4.9827279068383925,5.082788959512213,5.153207952037594,1.82730809773099,-0.029169169162485353,-0.05449891647825833,-1.0246428198312358,-0.024916316993188303,-0.020830761945282994,-0.6418645831310057,0.10006105267382015,0.07041899252538109,1
2024-06-03 18:23:00+00:00,"3,48","2,237","24,42","62,58",105900,7562400,7203300,6523500,592900,568700,548600,116200,146200,169400,fire,Tree05,5.024900061074732,6.878659702313731,6.857531562757781,6.814480733294857,5.772982182836304,5.754883991913324,5.739256594909207,5.065209865512257,5.164950343162174,5.228915969708974,1.853759641238999,-0.021128139555949943,-0.04305082946292327,-1.0414985504585532,-0.018098190922979818,-0.015627397004116972,-0.6740467293969505,0.09974047764991756,0.06396562654679983,1
2024-06-03 18:24:00+00:00,"3,478","2,253","24,31","62,888",117600,8914000,8412800,7701000,677600,646200,626600,126200,155200,178200,fire,Tree05,5.070411014704707,6.950072678470649,6.924940616049326,6.886547179785659,5.8309740382526405,5.810367625755513,5.796991083641976,5.1010627962136725,5.190894515202342,5.2509101368123225,1.8796616637659422,-0.025132062421323376,-0.03839343626366709,-1.055573141533018,-0.020606412497127913,-0.013376542113536338,-0.6959282874283037,0.0898317189886697,0.06001562160998031,1
2024-06-03 18:26:00+00:00,"3,478","2,231","24,18","63,046",125000,9837200,9364900,8537700,736100,709300,686500,133700,165900,194300,fire,Tree05,5.096913487350014,6.992871545263079,6.971503190640144,6.931340941247516,5.866937407725101,5.8508305721341305,5.836641174193554,5.126134655525693,5.219849003825283,5.288475035768925,1.8959580579130648,-0.021368354622935293,-0.04016224939262791,-1.0644035335224151,-0.01610683559097037,-0.014189397940576498,-0.7105065186678612,0.09371434829959036,0.06862603194364159,1
2024-06-03 18:27:00+00:00,"3,475","2,201","24,06","63,439",131100,10684000,10091700,9153000,784000,749000,722100,138200,169200,197300,fire,Tree05,5.117606004373727,7.028733919998387,7.003964374626577,6.961563509810388,5.894316616631128,5.874482397531499,5.858597946426878,5.140511185533915,5.228402925447677,5.295129286435067,1.9111279156246601,-0.024769545371809976,-0.0424008648161891,-1.0672468931792594,-0.019834219099629458,-0.015884451104621,-0.7180867608929624,0.08789173991376131,0.06672636098739027,1
2024-06-03 18:28:00+00:00,"3,474","2,156","23,96","63,827",130100,10590800,9962900,8950500,765600,736100,704200,137900,168000,194800,fire,Tree05,5.114280634707726,7.024928807767984,6.9983858148139495,6.951847345421589,5.884002492028712,5.866937407725101,5.847696637454094,5.139567415508027,5.225311866804371,5.289591181974666,1.9106481730602578,-0.026542992954034617,-0.046538469392360504,-1.0678448533928773,-0.017065084303610867,-0.019240770271006902,-0.7081292219460673,0.08574445129634434,0.06427931517029517,1
2024-06-03 18:29:00+00:00,"3,47","2,031","23,86","64,473",117700,9199300,8342100,7208000,615900,570100,527000,104400,117500,127700,fire,Tree05,5.070780152670427,6.963754829152527,6.921275443658594,6.857814838222734,5.789510909227662,5.75595180278996,5.721811439299966,5.018704658555151,5.070041562715277,5.10619429814659,1.8929746764821003,-0.04247938549393293,-0.06346060543585974,-1.0683039289950722,-0.03355910643770166,-0.034140363489994385,-0.7031067807448146,0.051336904160125485,0.03615273543131359,1
