cycleID,Temperature,Humidity,Pressure,Resistance0,Resistance1,Resistance2,Resistance3,Resistance4,Resistance5,Resistance6,Resistance7,Resistance8,Resistance9,label
341963,32.486412,43.375305,995.254211,213689.484375,18810562.0,16047013.0,15114391.0,1024000.0,964672.625,929219.625,245858.34375,309646.21875,346766.0,air
341971,31.63129,44.327724,995.268311,217087.125,19275294.0,16773995.0,15953262.0,1089361.75,1025538.3125,973615.375,252964.421875,313917.84375,351407.0,air
341979,32.126759,41.980881,995.29187,221453.28125,20258424.0,17485592.0,16310602.0,1100779.375,1038013.1875,989850.1875,253528.09375,317420.96875,354693.46875,air
341987,32.43108,41.752445,995.34613,221453.28125,20390790.0,17569974.0,16722633.0,1121577.25,1062240.625,1008867.0,255234.296875,320100.03125,357292.40625,air
341995,31.741953,44.2561,995.298645,218616.5625,19907654.0,17062224.0,16177734.0,1091102.875,1027081.25,978499.75,249087.8125,312195.125,349965.8125,air
342003,31.792255,46.380074,995.321716,210786.328125,18586500.0,15953262.0,15114391.0,1040386.0625,973615.375,926696.8125,242884.25,305216.09375,342246.0,air
342011,31.596081,45.894135,995.307312,210656.25,18713878.0,16023472.0,15219693.0,1049180.375,991287.5,940744.125,244274.8125,303317.53125,343278.59375,air
342019,31.563385,45.479214,995.323364,211570.25,18891900.0,16286282.0,15588963.0,1064725.75,997078.875,949246.8125,244976.078125,307415.1875,345013.46875,air
342027,31.633804,44.69352,995.330994,213022.671875,19516378.0,16633503.0,15723608.0,1077327.75,1005893.9375,963991.5,246213.03125,306862.4375,347118.65625,air
342035,31.860159,44.935112,995.371277,211570.25,18729922.0,16495344.0,15769009.0,1064725.75,1008122.0625,950568.5625,242023.15625,306037.0625,343970.4375,air
342043,31.623745,45.707394,995.350281,208851.71875,18778224.0,16237859.0,15701006.0,1073094.0,1005893.9375,956562.375,241509.4375,302779.40625,343970.4375,air
342051,31.669016,46.789673,995.320618,205457.46875,18306146.0,15467548.0,14827149.0,1022466.3125,961954.0,917974.0,237476.8125,299327.6875,337842.28125,air
342059,31.535717,46.267513,995.313965,204963.96875,18275516.0,15826129.0,15103941.0,1038802.9375,974310.1875,930486.125,238805.96875,300910.96875,336842.09375,air
342067,31.845072,45.024876,995.350464,207203.5625,18460846.0,16094303.0,15283582.0,1041974.0625,985563.0625,938803.5625,239644.28125,300645.90625,338848.4375,air
342075,31.822433,45.879669,995.335083,205829.140625,18306146.0,15655996.0,15209097.0,1034866.125,978499.75,928587.625,236325.875,298281.375,334531.1875,air
342083,31.978369,46.712013,995.317871,200863.078125,17901120.0,15348009.0,14570031.0,991287.5,940096.375,893347.875,232939.03125,293915.03125,331928.6875,air
342091,32.282692,45.87635,995.354431,199571.234375,17813536.0,15358800.0,14589492.0,997078.875,939449.5625,887540.625,231203.4375,290661.375,329048.84375,air
342099,32.136818,46.670586,995.317017,196696.125,17541756.0,15156337.0,14397188.0,987701.9375,923562.5625,881808.375,228724.59375,289429.0625,328099.96875,air
342107,32.172028,46.724476,995.313721,196131.015625,17374338.0,14959142.0,14200650.0,978499.75,913673.875,873347.5625,228418.46875,287721.28125,325596.1875,air
342115,32.139332,46.677082,995.328247,194899.125,17156020.0,14757037.0,14256254.0,978499.75,924187.75,878969.9375,228571.421875,286995.53125,325285.90625,air
342123,32.410957,46.261723,995.340027,194123.21875,17183010.0,14777001.0,13937899.0,949907.25,900417.6875,862860.75,225252.96875,286033.53125,322215.21875,air
342131,32.353111,45.418808,995.345825,195681.25,17443706.0,15156337.0,14444787.0,984852.125,927326.25,892763.75,228113.171875,287237.03125,325907.0625,air
342139,32.305325,45.106636,995.316406,197378.5625,17741202.0,15358800.0,14697466.0,1007378.25,943344.0625,903396.5625,230578.703125,289429.0625,326218.53125,air
342147,32.172028,45.114483,995.326172,199921.90625,18244988.0,15918387.0,15240930.0,1030181.0625,964672.625,929852.4375,230578.703125,291157.25,325907.0625,air
342155,31.945673,46.011948,995.394531,198295.890625,18019246.0,15533539.0,15251571.0,1034866.125,976400.5,929219.625,229339.3125,289920.71875,327156.5625,air
342163,31.87022,45.333851,995.369995,201813.171875,18352282.0,16225798.0,15511479.0,1053227.0,993451.375,953223.1875,231517.0625,291654.8125,328099.96875,air
342171,32.260056,45.885777,995.388794,197378.5625,18093870.0,15600095.0,15041542.0,1017892.625,957233.0,921692.1875,226148.40625,285554.9375,325285.90625,air
342179,32.204723,46.161625,995.404053,195345.28125,17698082.0,15478507.0,14667860.0,1003675.5625,948587.3125,902799.1875,225998.671875,284840.0625,321003.125,air
342187,32.159451,45.830067,995.383911,195457.140625,17726806.0,15391264.0,14897931.0,1013359.75,947928.75,908204.0,226448.46875,284840.0625,322215.21875,air
342195,32.280174,47.041134,995.366394,187271.390625,17156020.0,14847304.0,14136324.0,963991.5,919210.0625,872789.25,221166.3125,280394.3125,316537.875,air
342203,32.682587,46.013111,995.378235,184637.578125,16799794.0,14560320.0,14027397.0,955892.625,899824.25,866694.875,220309.8125,280394.3125,316831.6875,air
342211,32.541744,45.70636,995.397339,187271.390625,17278144.0,15114391.0,14531264.0,985563.0625,929852.4375,883520.25,220167.703125,279019.0625,315368.03125,air
342219,32.93158,45.479305,995.41156,183644.1875,16851632.0,14570031.0,13849535.0,960600.375,898639.75,862315.8125,218336.890625,276756.75,312767.25,air
342227,32.604622,45.757305,995.396057,184438.046875,16890722.0,14697466.0,14036410.0,959925.0,904593.625,865595.9375,219318.90625,279019.0625,315659.6875,air
342235,32.403416,45.701187,995.4505,191401.875,17156020.0,15031193.0,14648190.0,988417.0,938158.5,891597.75,221023.09375,278791.1875,315659.6875,air
342243,32.808342,45.457642,995.389893,184837.546875,16982638.0,14867514.0,14200650.0,964672.625,917974.0,878969.9375,216398.984375,275416.90625,311057.09375,air
342251,32.637318,45.626328,995.390381,184637.578125,17022338.0,14867514.0,14397188.0,978499.75,926696.8125,885238.8125,217640.8125,277657.28125,314786.34375,air
342259,32.149391,46.740086,995.426331,185440.0625,17264488.0,15031193.0,14609006.0,988417.0,932392.4375,896868.8125,218476.640625,275416.90625,314206.8125,air
342267,32.511562,45.696407,995.378723,186861.3125,17443706.0,15156337.0,14492702.0,994899.1875,935587.0,893347.875,219742.484375,275416.90625,314206.8125,air
342275,32.863674,43.864346,995.370911,192698.53125,17513630.0,15434762.0,14618782.0,994174.75,934306.5625,898639.75,219884.046875,276308.6875,313917.84375,air
342283,32.468803,45.727863,995.421326,185641.765625,17485592.0,15166860.0,14628571.0,988417.0,933667.625,893932.75,217363.609375,276756.75,313341.5,air
342291,32.59959,46.218006,995.370056,183053.265625,16825674.0,14727191.0,14191425.0,968779.5625,919210.0625,878969.9375,215578.953125,272993.875,311057.09375,air
342299,32.775646,46.000324,995.38324,182076.8125,16684318.0,14589492.0,14063519.0,963991.5,907600.25,869454.4375,214360.484375,272557.90625,310773.90625,air
342307,32.695164,46.261009,995.398743,182076.8125,16786886.0,14727191.0,14228398.0,963311.375,914898.375,871118.6875,215035.703125,272993.875,308805.78125,air
342315,32.59959,45.58474,995.378906,183446.796875,17088918.0,15187949.0,14837220.0,1004413.9375,949246.8125,908204.0,216673.71875,274089.9375,312767.25,air
342323,33.037216,45.29631,995.402893,182661.4375,16956274.0,14827149.0,14435242.0,980608.0625,924187.75,884665.25,213155.703125,271906.53125,307969.9375,air
342331,32.569408,45.802002,995.394104,181882.765625,16982638.0,15041542.0,14618782.0,992729.0625,945303.5,892763.75,215442.875,272775.71875,308248.03125,air
342339,32.395866,46.130524,995.416931,184040.265625,17305518.0,15240930.0,14857402.0,1002202.125,948587.3125,904593.625,215988.1875,273431.25,309927.375,air
342347,32.282692,46.615227,995.382935,182271.265625,17102296.0,15010536.0,14550622.0,984852.125,929219.625,896868.8125,214495.1875,273650.46875,310209.03125,air
342355,32.265083,46.53278,995.357849,183644.1875,17457646.0,15348009.0,15135335.0,1014112.375,958577.125,913062.875,214495.1875,273650.46875,310491.21875,air
342363,32.604622,46.24329,995.292969,181495.921875,17035612.0,14959142.0,14200650.0,974310.1875,917974.0,876149.75,211177.5625,269757.625,308248.03125,air
342371,32.539227,46.056427,995.345215,180918.734375,17169504.0,15020857.0,14638374.0,988417.0,933029.625,896280.0625,212757.109375,269757.625,307415.1875,air
342379,32.589531,45.866005,995.321838,181882.765625,17223654.0,15177397.0,14847304.0,995624.6875,949246.8125,909413.875,212360.015625,270613.09375,306862.4375,air
342387,32.164482,46.877892,995.393982,181882.765625,17305518.0,15337234.0,14918279.0,1010360.125,953223.1875,915511.875,213422.265625,268484.53125,306311.6875,air
342395,32.27766,46.818302,995.376465,182076.8125,17291820.0,15187949.0,14989936.0,1011108.375,951894.0,921692.1875,213155.703125,270398.71875,307692.3125,air
342403,32.028667,47.832714,995.418884,180535.96875,17088918.0,15093505.0,14847304.0,1004413.9375,959250.5625,910626.9375,211832.84375,270184.6875,307692.3125,air
342411,32.001003,48.563251,995.374146,179775.28125,16864642.0,14989936.0,14570031.0,986987.9375,934946.375,899231.625,210008.203125,268695.875,302779.40625,air
342419,31.983398,48.542225,995.389893,178646.203125,16709842.0,15051906.0,14502324.0,980608.0625,924187.75,885238.8125,209235.796875,265974.03125,301708.90625,air
342427,32.222328,48.374321,995.35083,176066.03125,16570417.0,14599243.0,14256254.0,965354.6875,916126.125,878969.9375,207329.421875,264326.28125,299590.40625,air
342435,32.197182,48.290039,995.322449,174446.34375,16237859.0,14511957.0,14200650.0,965354.6875,911234.6875,877839.6875,206576.5625,262496.78125,300910.96875,air
342443,32.063881,48.309868,995.269958,176978.921875,16545317.0,14687584.0,14416190.0,979904.3125,923562.5625,884092.375,206202.171875,261892.578125,300645.90625,air
342451,31.990942,48.986317,995.277893,174624.828125,16359461.0,14387706.0,14136324.0,964672.625,919210.0625,872789.25,205953.34375,261491.3125,298542.28125,air
342459,32.639832,47.502743,995.250366,171639.296875,15929995.0,14136324.0,13779647.0,932392.4375,888696.0,850498.3125,202651.890625,259306.15625,295185.9375,air
342467,32.634804,47.57655,995.28302,171985.21875,16000000.0,14312295.0,14072579.0,953223.1875,903994.6875,868348.5,203740.546875,259700.734375,295441.4375,air
342475,32.755524,47.133503,995.300842,171123.0,15883665.0,13937899.0,13676127.0,934306.5625,889274.875,853689.0625,201337.0,259306.15625,295441.4375,air
342483,32.504017,48.006767,995.322083,171812.078125,15918387.0,14246957.0,14136324.0,956562.375,908204.0,870008.5,203862.234375,259700.734375,294676.25,air
342491,32.348083,47.340843,995.321716,174624.828125,16384000.0,14609006.0,14256254.0,971537.0,919829.3125,876712.3125,204840.96875,259898.484375,296725.59375,air
342499,32.187119,47.772659,995.309753,174982.90625,16608211.0,14717269.0,14727191.0,989850.1875,939449.5625,903994.6875,206952.296875,262093.671875,296725.59375,air
342507,32.483894,47.383255,995.296387,174803.6875,16608211.0,14727191.0,14560320.0,978499.75,936228.5625,898639.75,204228.15625,259503.296875,296983.75,air
342515,32.682587,47.396667,995.273254,172158.703125,16070623.0,14127183.0,13840760.0,944649.4375,895692.125,861227.9375,200863.078125,256963.609375,291405.8125,air
342523,32.823433,46.72168,995.286255,170609.796875,15964921.0,14209887.0,13710460.0,936871.0,892763.75,857980.75,201218.3125,255234.296875,289920.71875,air
342531,32.529167,47.420124,995.280945,171985.21875,16189723.0,14349901.0,13982505.0,940744.125,904593.625,866694.875,201337.0,255043.59375,293409.75,air
342539,32.956734,46.442432,995.304565,169930.296875,15918387.0,14228398.0,14018396.0,945958.4375,901011.875,854757.9375,198757.765625,253152.046875,287964.0,air
342547,32.428566,47.035534,995.313416,172856.171875,16274149.0,14599243.0,14368779.0,967406.6875,917357.25,884665.25,201455.828125,257739.75,291904.21875,air
342555,32.561867,45.911678,995.301758,175162.5,16722633.0,15124856.0,15145829.0,1011108.375,954556.0625,926068.25,205457.46875,260692.46875,295441.4375,air
342563,32.541744,46.450977,995.301208,176612.625,17088918.0,15326473.0,15093505.0,1002202.125,960600.375,926068.25,204963.96875,259503.296875,294422.09375,air
342571,32.531685,47.073597,995.316956,173736.0,16570417.0,14867514.0,14717269.0,996351.25,942692.75,909413.875,203497.609375,256963.609375,292655.03125,air
342579,32.212269,47.639397,995.346985,174268.203125,16761125.0,14908098.0,14579755.0,984142.25,936228.5625,896868.8125,203740.546875,258324.921875,295185.9375,air
342587,32.750496,47.089516,995.308594,171812.078125,16396297.0,14648190.0,14454345.0,964672.625,922314.8125,875587.875,198989.5,254283.578125,289429.0625,air
342595,32.592045,47.161873,995.327637,171985.21875,16225798.0,14550622.0,14416190.0,970156.3125,914898.375,892763.75,200744.953125,255808.140625,290167.1875,air
342603,32.478867,47.736229,995.345215,171294.75,16249938.0,14531264.0,14444787.0,970846.1875,917974.0,885813.125,200509.109375,255808.140625,293662.1875,air
342611,32.317902,46.959419,995.320862,174446.34375,16956274.0,15304998.0,15198516.0,1019412.625,971537.0,926696.8125,202772.28125,256770.3125,293915.03125,air
342619,32.524139,47.320301,995.306641,171639.296875,16408613.0,14628571.0,14378236.0,966037.75,925440.5625,885813.125,199454.609375,254663.015625,290167.1875,air
342627,32.393353,48.172661,995.331055,169930.296875,16371721.0,14483094.0,14293566.0,972228.8125,917357.25,880670.8125,198411.15625,252964.421875,287721.28125,air
342635,32.04879,49.025249,995.335999,170439.421875,16310602.0,14638374.0,14727191.0,994899.1875,946614.3125,906395.25,200156.375,253528.09375,288207.15625,air
342643,31.907948,49.877098,995.299561,169930.296875,16094303.0,14406683.0,14200650.0,964672.625,911843.25,878404.4375,198642.09375,251844.5625,286513.71875,air
342651,32.267601,48.998112,995.330078,167923.90625,15988290.0,14145478.0,14018396.0,950568.5625,909413.875,872789.25,196923.078125,249634.328125,286995.53125,air
