_time;vcc;vpanel;tmp;hum;s0;s1;s2;s3;s4;s5;s6;s7;s8;s9;value;sensor_name
2024-06-03 19:56:00+00:00;3,307;0,012;20,94;67,254;263900;32548200;31111300;29735000;2103200;2054100;1997000;271400;306300;333500;fire;Tree38
2024-06-03 19:57:00+00:00;3,306;0,012;20,93;67,092;268200;33317700;31652200;30103800;2147800;2068100;2032700;273800;308200;333800;fire;Tree38
2024-06-03 19:59:00+00:00;3,303;0,011;20,93;66,809;269900;33677200;32094000;30696000;2163100;2109700;2037300;276500;311300;338500;fire;Tree38
2024-06-03 20:00:00+00:00;3,3;0,011;20,92;67,15;271200;34124400;32212300;30567100;2176900;2114600;2055700;277200;310200;337800;fire;Tree38
2024-06-03 20:02:00+00:00;3,299;0,012;20,9;67,786;271200;34285100;32792500;31244800;2187400;2122800;2074400;278700;313000;341900;fire;Tree38
2024-06-03 20:04:00+00:00;3,296;0,01;20,91;67,62;274700;34638400;33115700;31492500;2206800;2134400;2083900;279700;315000;341900;fire;Tree38
2024-06-03 20:05:00+00:00;3,294;0,011;20,91;67,8;275600;34859500;33216400;31538000;2232100;2170000;2096700;281700;315000;342900;fire;Tree38
2024-06-03 20:06:00+00:00;3,291;0,011;20,9;66,868;277200;35338900;33859900;32236100;2246800;2183900;2126100;283600;318000;345700;fire;Tree38
2024-06-03 20:07:00+00:00;3,291;0,011;20,85;66,887;279200;35656100;34151100;32188600;2265400;2192700;2131100;284600;319800;345300;fire;Tree38
2024-06-03 20:09:00+00:00;3,29;0,011;20,79;66,669;278700;36398700;34611000;32891300;2288200;2212200;2161400;286700;320700;350300;fire;Tree38
2024-06-03 20:10:00+00:00;3,287;0,011;20,77;67,356;282900;36520400;34748600;32817200;2284400;2226600;2170000;286900;323100;350600;fire;Tree38
2024-06-03 20:11:00+00:00;3,284;0,011;20,72;66,681;283400;36984100;35338900;33394100;2307600;2250500;2196200;290600;325200;352400;fire;Tree38
2024-06-03 20:12:00+00:00;3,283;0,011;20,7;66,492;286500;37524100;35540100;33938800;2349200;2286300;2221200;292400;326800;353500;fire;Tree38
2024-06-03 20:14:00+00:00;3,28;0,011;20,71;67,014;285700;37914900;35861000;34044600;2351300;2284400;2223000;293100;328700;354300;fire;Tree38
2024-06-03 20:15:00+00:00;3,278;0,011;20,72;66,668;286500;38213400;36008700;34124400;2361400;2303700;2241300;294600;329600;356100;fire;Tree38
2024-06-03 20:16:00+00:00;3,276;0,012;20,71;67,383;288400;38047000;36157700;34124400;2361400;2307600;2243100;292400;327400;355400;fire;Tree38
2024-06-03 20:17:00+00:00;3,273;0,011;20,7;68,741;274900;36217700;34071200;32188600;2223000;2149500;2095100;280100;310700;334500;fire;Tree38
2024-06-03 20:19:00+00:00;3,271;0,01;20,67;69,109;268900;34804000;32866500;30869500;2103200;2014700;1919800;254800;279400;292100;fire;Tree38
2024-06-03 20:20:00+00:00;3,27;0,011;20,64;69,247;249400;31929800;30375800;28401300;2000000;1950000;1897100;265100;303300;331600;fire;Tree38
2024-06-03 20:21:00+00:00;3,269;0,011;20,63;70,269;272300;35055300;33394100;31424500;2185600;2127700;2068100;277800;313000;338500;fire;Tree38
2024-06-03 20:22:00+00:00;3,266;0,011;20,63;70,993;274300;35685200;33703200;31767300;2223000;2158000;2098300;283100;317100;343900;fire;Tree38
2024-06-03 20:24:00+00:00;3,264;0,012;20,64;71,079;274900;36068200;34044600;32331500;2244900;2173500;2122800;282000;319200;346000;fire;Tree38
2024-06-03 20:25:00+00:00;3,264;0,01;20,61;70,19;279700;36429100;34583600;32718900;2271100;2208600;2139400;284300;317700;345300;fire;Tree38
2024-06-03 20:26:00+00:00;3,262;0,01;20,59;69,99;279200;36766300;34583600;32718900;2269200;2201500;2163100;285000;319500;347400;fire;Tree38
2024-06-03 20:28:00+00:00;3,259;0,011;20,57;70,3;280300;36612200;34999100;33065500;2250500;2217600;2156300;285000;319200;346700;fire;Tree38
2024-06-03 20:29:00+00:00;3,256;0,011;20,54;70,47;280600;36766300;35055300;33040500;2280600;2217600;2164900;285700;315300;338800;fire;Tree38
2024-06-03 20:30:00+00:00;3,254;0,01;20,52;70,31;273800;35949500;34018100;32117600;2194400;2156300;2095100;281300;316500;341500;fire;Tree38
2024-06-03 20:31:00+00:00;3,255;0,011;20,51;70,277;277600;36459500;34915200;32866500;2254200;2205100;2151200;285000;319200;346000;fire;Tree38
2024-06-03 20:33:00+00:00;3,251;0,011;20,52;70,323;280100;37204600;35540100;33394100;2273000;2201500;2173500;286500;319800;348800;fire;Tree38
2024-06-03 20:34:00+00:00;3,249;0,011;20,52;70,411;280300;37268100;35196500;33090600;2274900;2196200;2176900;284100;317700;343200;fire;Tree38
2024-06-03 20:35:00+00:00;3,248;0,012;20,5;70,313;278700;37109800;35139900;33090600;2259800;2194400;2178700;285700;321900;348500;fire;Tree38
2024-06-03 20:36:00+00:00;3,248;0,01;20,49;70,485;281000;37363700;35540100;33522200;2319300;2252400;2156300;287900;323100;348800;fire;Tree38
2024-06-03 20:39:00+00:00;3,242;0,009;20,46;70,644;281500;37491900;35598000;33317700;2295900;2212200;2127700;280600;309000;336500;fire;Tree38
2024-06-03 20:40:00+00:00;3,239;0,01;20,47;71,013;269300;35482400;33625400;31560700;2171700;2109700;2013200;272100;304900;328700;fire;Tree38
2024-06-03 20:41:00+00:00;3,237;0,011;20,42;70,373;271000;35540100;33886200;31675200;2173500;2142800;2082300;277200;311000;337500;fire;Tree38
2024-06-03 20:43:00+00:00;3,237;0,011;20,36;70,478;274500;36581600;34665900;32451500;2219400;2176900;2112900;282200;314400;340100;fire;Tree38
2024-06-03 20:44:00+00:00;3,234;0,011;20,32;70,763;272100;36247700;33965200;32046900;2182200;2109700;2052600;276500;307100;332800;fire;Tree38
2024-06-03 20:45:00+00:00;3,233;0,01;20,25;70,755;271900;35890400;34177800;32212300;2180400;2121100;2060300;277600;309000;334800;fire;Tree38
2024-06-03 20:46:00+00:00;3,233;0,011;20,18;70,927;273400;36398700;34258200;32572500;2199700;2132700;2074400;276000;310700;334800;fire;Tree38
2024-06-03 20:48:00+00:00;3,23;0,011;20,11;71,177;273800;36157700;34151100;32331500;2192700;2126100;2076000;276900;309300;335800;fire;Tree38
2024-06-03 20:49:00+00:00;3,229;0,011;20,06;71,385;267800;35569000;33703200;31111300;2095100;2025200;1940300;258300;281700;296900;fire;Tree38
2024-06-03 20:50:00+00:00;3,225;0,011;20,01;71,702;238100;30674400;29062500;27249800;1862200;1804400;1735500;244800;277400;300300;fire;Tree38
2024-06-03 20:51:00+00:00;3,226;0,01;19,98;71,827;248300;31334400;29654200;27947100;1907700;1835900;1783100;247200;275100;296400;fire;Tree38
2024-06-03 20:53:00+00:00;3,221;0,011;19,93;71,684;242700;30739200;29198400;27629000;1889200;1805500;1755600;244200;270800;289100;fire;Tree38
2024-06-03 20:54:00+00:00;3,221;0,011;19,88;71,904;231000;28889500;27524500;25801500;1786600;1721300;1657600;236100;265900;288900;fire;Tree38
2024-06-03 20:55:00+00:00;3,217;0,01;19,83;71,706;230700;28364400;27047400;25620000;1764700;1708400;1653600;231800;261000;281500;fire;Tree38
2024-06-03 20:56:00+00:00;3,217;0,011;19,79;70,569;227000;28090800;26765700;25396600;1765800;1698800;1663600;229900;256900;276700;fire;Tree38
2024-06-03 20:58:00+00:00;3,213;0,01;19,78;68,908;222700;26947300;25908600;24735200;1698800;1634800;1590000;225400;253700;274700;fire;Tree38
2024-06-03 20:59:00+00:00;3,213;0,011;19,77;67,571;224000;27148300;26109900;24918600;1722400;1665700;1617300;227800;256700;274300;fire;Tree38
2024-06-03 21:00:00+00:00;3,211;0,012;19,77;66,102;220300;26251100;25279000;24134000;1672800;1609700;1560900;219600;248700;270600;fire;Tree38
2024-06-03 21:01:00+00:00;3,21;0,011;19,74;64,239;221000;26298500;25665100;24322100;1700900;1636700;1589100;220800;246300;270300;fire;Tree38
2024-06-03 21:03:00+00:00;3,207;0,01;19,73;63,113;218300;25877900;25104700;24054300;1675900;1632800;1584500;222700;253300;276000;fire;Tree38
2024-06-03 21:04:00+00:00;3,204;0,01;19,74;62,254;223300;26700300;25954800;24665400;1721300;1679000;1618300;227300;256500;281500;fire;Tree38
2024-06-03 21:05:00+00:00;3,203;0,011;19,74;61,246;229300;27576600;26897500;25455800;1778500;1715900;1662600;227300;252200;274000;fire;Tree38
2024-06-03 21:06:00+00:00;3,202;0,011;19,73;61,33;226100;26980600;26425800;25220700;1783100;1728900;1681000;233400;265500;289400;fire;Tree38
2024-06-03 21:08:00+00:00;3,199;0,01;19,72;61,317;235100;28587100;27804800;26733000;1863500;1799600;1740000;238800;265900;287700;fire;Tree38
2024-06-03 21:09:00+00:00;3,197;0,01;19,7;61,929;234800;28587100;27875700;26635200;1847100;1787800;1743300;240800;267400;292900;fire;Tree38
2024-06-03 21:10:00+00:00;3,195;0,01;19,69;62,898;236600;28985400;28145100;26815000;1866000;1810300;1756800;239100;270300;291100;fire;Tree38
2024-06-03 21:11:00+00:00;3,194;0,011;19,69;63,725;235600;28605800;27594100;26409800;1827300;1778500;1736600;237400;268400;288600;fire;Tree38
2024-06-03 21:13:00+00:00;3,192;0,01;19,68;64,447;236300;28643300;27769400;26651400;1864700;1796000;1752200;241600;274700;298800;fire;Tree38
2024-06-03 21:14:00+00:00;3,19;0,009;19,68;65,156;242300;29574000;28662100;27472600;1910400;1857100;1796000;243500;272100;297500;fire;Tree38
2024-06-03 21:16:00+00:00;3,186;0,01;19,66;65,676;235800;28493900;27594100;26282700;1844600;1786600;1727900;239900;266500;291900;fire;Tree38
2024-06-03 21:18:00+00:00;3,185;0,01;19,65;65,838;238600;29237500;28236100;26963900;1871100;1810300;1752200;239100;266300;285000;fire;Tree38
2024-06-03 21:19:00+00:00;3,185;0,01;19,64;65,564;235100;28401300;27489900;26346100;1815200;1762400;1694600;236100;267600;291100;fire;Tree38
2024-06-03 21:20:00+00:00;3,182;0,011;19,64;63,276;234500;28549700;27524500;26235300;1818800;1773900;1721300;239300;262400;283800;fire;Tree38
2024-06-03 22:31:00+00:00;3,082;0,009;19,03;60,805;320100;50763700;47679800;45166000;2864300;2791100;2700000;324600;357200;392400;air;Tree38
2024-06-03 22:32:00+00:00;3,081;0,008;18,97;61,108;320400;50094400;47012900;44521700;2817000;2727000;2652800;317700;348800;379800;air;Tree38
2024-06-03 22:33:00+00:00;3,079;0,01;18,93;61,376;311300;47524200;45733400;43243800;2740700;2668400;2607200;315900;348800;385300;air;Tree38
2024-06-03 22:34:00+00:00;3,077;0,009;18,91;61,507;313300;49053800;46217200;43719800;2754500;2681500;2597300;313600;341200;376200;air;Tree38
2024-06-03 22:36:00+00:00;3,075;0,01;18,89;61,475;310400;47369700;45306600;42946200;2743400;2658000;2592400;313900;347400;381000;air;Tree38
2024-06-03 22:37:00+00:00;3,072;0,009;18,89;61,628;313600;47524200;45685600;43372600;2765600;2684100;2602200;315300;352100;385100;air;Tree38
2024-06-03 22:38:00+00:00;3,072;0,012;18,91;61,929;313600;47836400;45925700;43243800;2751700;2647700;2585000;307900;335100;362600;air;Tree38
2024-06-03 22:39:00+00:00;3,071;0,01;18,92;62,3;306300;46168300;44431100;41956400;2694700;2614700;2551200;309900;343900;378900;air;Tree38
2024-06-03 22:41:00+00:00;3,068;0,009;18,94;62,557;311000;46811400;44749700;42486800;2721500;2629800;2580100;310200;342900;367600;air;Tree38
2024-06-03 22:43:00+00:00;3,065;0,009;18,97;63,219;307600;46413500;44341000;42037200;2697300;2632300;2551200;310700;343900;366100;air;Tree38
2024-06-03 22:44:00+00:00;3,063;0,009;18,97;63,082;305200;45590200;44028200;41835900;2671000;2607200;2541700;308800;341900;376400;air;Tree38
2024-06-03 22:46:00+00:00;3,061;0,009;18,93;63,043;307400;46119600;44251100;42158800;2702700;2619700;2560800;309300;339800;364500;air;Tree38
2024-06-03 22:48:00+00:00;3,06;0,01;18,87;63,11;311300;46661400;44841600;42736200;2727000;2627300;2587400;311600;343600;378700;air;Tree38
2024-06-03 22:49:00+00:00;3,057;0,01;18,86;63,265;311600;47063500;45259600;43030800;2751700;2668400;2622200;316200;349900;384500;air;Tree38
2024-06-03 22:51:00+00:00;3,056;0,009;18,86;62,936;313300;47576000;45542700;43545500;2779700;2681500;2617200;313900;347400;383000;air;Tree38
2024-06-03 22:52:00+00:00;3,053;0,01;18,86;62,878;313000;47679800;45733400;43502100;2768500;2708000;2640000;316800;351700;390200;air;Tree38
2024-06-03 22:53:00+00:00;3,05;0,01;18,89;62,451;314700;47888900;45781300;43502100;2771300;2705400;2619700;314200;348100;383400;air;Tree38
2024-06-03 22:54:00+00:00;3,05;0,008;18,86;62,311;315300;47888900;46022400;43676100;2765600;2689400;2602200;312400;344300;376600;air;Tree38
2024-06-03 22:57:00+00:00;3,045;0,01;18,76;62,297;318600;49026300;46266100;44658200;2822800;2743400;2694700;321300;355800;391800;air;Tree38
2024-06-03 22:58:00+00:00;3,045;0,009;18,76;62,246;318600;49582700;46911900;44658200;2814100;2737900;2668400;318300;351700;386400;air;Tree38
2024-06-03 23:00:00+00:00;3,043;0,009;18,72;62,316;316800;49136600;46512400;44161700;2788200;2740700;2668400;318300;352100;388900;air;Tree38
2024-06-03 23:01:00+00:00;3,042;0,01;18,67;62,252;319500;49979700;47216100;45026400;2831600;2762900;2689400;320400;351700;385800;air;Tree38
2024-06-03 23:02:00+00:00;3,041;0,009;18,6;62,283;317700;49865700;47063500;44749700;2825800;2762900;2697300;323700;357200;393100;air;Tree38
2024-06-03 23:03:00+00:00;3,038;0,009;18,59;62,152;324300;51030500;48916500;45877400;2919400;2808300;2748900;325200;361000;395900;air;Tree38
2024-06-03 23:05:00+00:00;3,037;0,01;18,53;62,343;325500;51725300;49582700;46462900;2938300;2867300;2793900;329300;364900;401200;air;Tree38
2024-06-03 23:06:00+00:00;3,034;0,009;18,48;62,476;328700;52033300;50296200;46861600;2973500;2879400;2819900;333200;376400;403100;air;Tree38
2024-06-03 23:07:00+00:00;3,034;0,009;18,44;62,593;329600;52787700;50383200;47369700;2970200;2894600;2822800;334500;375200;404500;air;Tree38
2024-06-03 23:08:00+00:00;3,031;0,01;18,4;62,835;331200;52851600;50296200;47318400;2963800;2891600;2802600;329000;363300;399600;air;Tree38
2024-06-03 23:10:00+00:00;3,031;0,011;18,35;62,815;330000;52533800;49865700;46611600;2928800;2852300;2776900;328400;362600;395600;air;Tree38
2024-06-03 23:11:00+00:00;3,028;0,009;18,29;62,878;328700;52439200;50470500;47012900;2960600;2876400;2799700;331200;366100;401400;air;Tree38
2024-06-03 23:13:00+00:00;3,025;0,009;18,31;62,863;331200;53302900;51210000;49191900;3060700;2935100;2864300;334800;378900;408900;air;Tree38
2024-06-03 23:15:00+00:00;3,024;0,009;18,4;62,557;337100;54296600;52064300;49667200;3118300;2960600;2916300;339800;381500;411100;air;Tree38
2024-06-03 23:17:00+00:00;3,019;0,009;18,58;61,792;336100;55014400;52533800;50151900;3145300;2986500;2910100;338800;383200;409400;air;Tree38
2024-06-03 23:18:00+00:00;3,017;0,01;18,59;61,567;334500;54807400;52407800;49922600;3100600;2963800;2910100;338800;380000;408200;air;Tree38
2024-06-03 23:20:00+00:00;3,015;0,009;18,55;61,767;334200;54262800;52313700;49582700;3123700;2979900;2900800;337100;380600;406900;air;Tree38
2024-06-03 23:21:00+00:00;3,013;0,009;18,52;61,584;334200;55014400;52376400;49695500;3125500;2941400;2882400;340100;378300;406500;air;Tree38
2024-06-03 23:23:00+00:00;3,011;0,009;18,5;60,8;339100;56145600;53498700;51180000;3196800;3100600;2963800;342200;386000;415100;air;Tree38
2024-06-03 23:25:00+00:00;3,01;0,009;18,54;60,248;344300;56987800;54636000;52126400;3244300;3156200;3090100;346000;392700;421500;air;Tree38
2024-06-03 23:26:00+00:00;3,009;0,009;18,61;59,747;346000;57588700;55680500;52947600;3287300;3211900;3141700;349200;395400;424400;air;Tree38
2024-06-03 23:27:00+00:00;3,007;0,01;18,67;59,336;347100;58357900;56145600;53597200;3313200;3252000;3176400;353200;397200;427600;air;Tree38
2024-06-03 23:28:00+00:00;3,004;0,01;18,71;58,996;349900;58948500;56692000;53762100;3315200;3250100;3145300;352800;397000;422300;air;Tree38
2024-06-03 23:30:00+00:00;3,004;0,009;18,69;58,7;350300;58710800;56765600;54061400;3335500;3244300;3172700;351700;396100;426000;air;Tree38
2024-06-03 14:01:00+00:00;3,432;3,307;31,27;38,767;425700;102400000;102041200;97054400;4954300;4896500;4810300;433000;463300;487500;air;Tree35
2024-06-03 14:02:00+00:00;3,431;3,306;31,44;38,364;424100;102400000;101331200;96305600;4927500;4848700;4768300;429800;459900;486400;air;Tree35
2024-06-03 14:03:00+00:00;3,43;3,307;31,6;38,03;423600;102400000;100631000;95777800;4923000;4844400;4743400;427600;460800;487500;air;Tree35
2024-06-03 14:04:00+00:00;3,431;3,308;31,66;37,702;421500;102400000;101566800;95359700;4887800;4827300;4772500;426000;459200;482600;air;Tree35
2024-06-03 14:06:00+00:00;3,432;3,306;31,76;37,65;422600;102400000;100979900;95463900;4892200;4844400;4768300;427600;463600;486100;air;Tree35
2024-06-03 14:07:00+00:00;3,431;3,308;31,83;37,551;419700;102400000;100631000;95255800;4887800;4801800;4776600;427900;460200;485000;air;Tree35
2024-06-03 14:08:00+00:00;3,431;3,305;31,65;37,271;421800;102400000;99826300;95672900;4874700;4835800;4731100;430300;461100;483000;air;Tree35
2024-06-03 14:09:00+00:00;3,431;3,306;31,73;36,511;423900;102400000;102160500;97054400;4940800;4883400;4806100;430000;462000;486100;air;Tree35
2024-06-03 14:11:00+00:00;3,432;3,307;31,82;37,691;422600;102400000;101096700;95672900;4914200;4848700;4755800;431900;460500;486100;air;Tree35
2024-06-03 14:12:00+00:00;3,433;3,306;31,83;37,739;418700;102400000;99259300;94432200;4870300;4785000;4714800;427100;458600;480600;air;Tree35
2024-06-03 14:13:00+00:00;3,432;3,306;31,67;37,905;417400;102400000;98698700;94534400;4861700;4806100;4694500;427100;455000;483300;air;Tree35
2024-06-03 14:14:00+00:00;3,432;3,309;31,63;37,692;419200;102400000;100747100;94636800;4814500;4801800;4714800;426500;459600;483000;air;Tree35
2024-06-03 14:16:00+00:00;3,431;3,306;31,59;37,826;420200;102400000;100631000;94945300;4870300;4789200;4743400;425500;457700;484000;air;Tree35
2024-06-03 14:17:00+00:00;3,433;3,309;31,5;38,01;419700;102400000;100747100;94636800;4896500;4780800;4760000;425500;455600;480600;air;Tree35
2024-06-03 14:18:00+00:00;3,431;3,307;31,42;38,133;420700;102400000;100399800;94534400;4874700;4776600;4747600;426000;460500;484700;air;Tree35
2024-06-03 14:19:00+00:00;3,432;3,308;31,42;38,452;421500;102400000;100054900;95048500;4887800;4780800;4755800;425700;457400;481300;air;Tree35
2024-06-03 14:21:00+00:00;3,431;3,307;31,43;38,113;421300;102400000;100747100;94432200;4874700;4831600;4694500;426800;461100;485700;air;Tree35
2024-06-03 14:22:00+00:00;3,432;3,307;31,45;38,213;421500;102400000;99940500;95463900;4879000;4806100;4776600;428100;457700;485700;air;Tree35
2024-06-03 14:23:00+00:00;3,433;3,309;31,38;38,413;422300;102400000;100747100;95672900;4927500;4844400;4768300;429200;459200;485000;air;Tree35
2024-06-03 14:24:00+00:00;3,431;3,306;31,26;39,43;421500;102400000;99712400;95048500;4857300;4772500;4764100;426500;457700;480900;air;Tree35
2024-06-03 14:26:00+00:00;3,432;3,307;31,18;39,608;417700;102400000;99598700;94739400;4831600;4760000;4706600;424900;455600;480600;air;Tree35
2024-06-03 14:27:00+00:00;3,431;3,306;31,23;39,982;418400;102400000;97705500;93422600;4823000;4718800;4646600;422800;452800;477900;air;Tree35
2024-06-03 14:28:00+00:00;3,431;3,305;31,3;39,472;416100;102400000;98810400;93123900;4789200;4735200;4630800;423400;452800;478600;air;Tree35
2024-06-03 14:29:00+00:00;3,432;3,307;31,44;39,272;414400;102400000;98365400;92925900;4785000;4706600;4654500;420500;451600;476900;air;Tree35
2024-06-03 14:31:00+00:00;3,432;3,306;31,54;39,521;414900;102400000;97487500;92630300;4768300;4666400;4654500;420200;449900;474200;air;Tree35
2024-06-03 14:32:00+00:00;3,431;3,305;31,63;39,434;414100;101096700;96732100;91371200;4739300;4674400;4603500;422000;449600;475600;air;Tree35
2024-06-03 14:33:00+00:00;3,433;3,308;31,58;38,503;414100;102400000;96199600;91562600;4743400;4686400;4646600;420700;449600;478200;air;Tree35
2024-06-03 14:34:00+00:00;3,433;3,308;31,51;38,843;415100;102400000;98034400;93522600;4743400;4694500;4654500;421000;453100;476600;air;Tree35
2024-06-03 14:36:00+00:00;3,432;3,307;31,41;39,499;414900;102400000;97705500;92630300;4743400;4710700;4638700;420700;451900;473600;air;Tree35
2024-06-03 14:37:00+00:00;3,433;3,309;31,46;39,309;415400;102041200;97924500;93223300;4739300;4686400;4611300;418900;449000;473300;air;Tree35
2024-06-03 14:38:00+00:00;3,433;3,312;31,46;39,373;415100;101566800;96946700;92142000;4731100;4714800;4634700;418700;452500;474600;air;Tree35
2024-06-03 14:40:00+00:00;3,433;3,31;31,48;39,352;414600;101922200;97487500;92434400;4776600;4698500;4615200;420200;451300;474900;air;Tree35
2024-06-03 14:41:00+00:00;3,436;3,326;31,47;38,021;416100;102400000;98810400;93322800;4793400;4735200;4690500;423900;453400;478200;air;Tree35
2024-06-03 14:42:00+00:00;3,435;3,312;31,36;39,166;418700;102400000;99598700;94636800;4848700;4764100;4690500;424100;453100;478600;air;Tree35
2024-06-03 14:43:00+00:00;3,434;3,309;31,24;39,316;417100;102400000;99940500;94127100;4810300;4731100;4722900;424100;454700;478600;air;Tree35
2024-06-03 14:45:00+00:00;3,434;3,31;31,19;39,822;418400;102400000;98922200;93622800;4789200;4739300;4682400;424400;454100;478200;air;Tree35
2024-06-03 14:46:00+00:00;3,434;3,311;31,13;40,087;419700;102400000;98365400;93422600;4810300;4714800;4662400;424100;453800;478200;air;Tree35
2024-06-03 14:47:00+00:00;3,435;3,31;31,07;39,286;416600;102400000;99372200;94228600;4844400;4743400;4674400;426000;456200;480600;air;Tree35
2024-06-03 14:48:00+00:00;3,436;3,313;31,07;40,406;418400;102400000;98587400;93622800;4780800;4714800;4658500;425700;456200;479600;air;Tree35
2024-06-03 14:50:00+00:00;3,436;3,314;31;40,644;416400;102400000;98365400;92827100;4789200;4706600;4662400;423400;453800;479600;air;Tree35
2024-06-03 14:51:00+00:00;3,436;3,313;30,8;41,388;414400;102400000;97924500;92044900;4751700;4666400;4599600;422800;455000;478900;air;Tree35
2024-06-03 14:52:00+00:00;3,437;3,312;30,72;40,905;417400;102400000;98587400;93522600;4785000;4702600;4666400;426300;454100;480600;air;Tree35
2024-06-03 14:53:00+00:00;3,437;3,313;30,69;40,894;416600;102400000;99034300;93123900;4814500;4718800;4670400;425500;458900;484300;air;Tree35
2024-06-03 14:55:00+00:00;3,436;3,312;30,67;41,392;419200;102400000;98365400;93123900;4818800;4739300;4710700;427600;458300;483000;air;Tree35
2024-06-03 14:56:00+00:00;3,434;3,311;30,58;41,607;419500;102400000;98254800;93123900;4827300;4739300;4666400;426800;457400;481600;air;Tree35
2024-06-03 14:57:00+00:00;3,436;3,31;30,55;42,071;416900;102400000;97924500;92142000;4801800;4731100;4666400;424100;456500;480300;air;Tree35
2024-06-03 14:58:00+00:00;3,436;3,311;30,54;42,052;417100;102400000;98144500;92630300;4814500;4722900;4662400;425700;454400;481600;air;Tree35
2024-06-03 15:01:00+00:00;3,434;3,309;30,52;42,689;417400;102400000;97596400;92142000;4789200;4718800;4658500;425700;453400;479900;air;Tree35
2024-06-03 15:02:00+00:00;3,434;3,307;30,59;42,506;415600;102400000;97054400;92728600;4760000;4678400;4611300;426300;454400;478600;air;Tree35
2024-06-03 15:03:00+00:00;3,432;3,306;30,72;42,217;415100;101803400;96093800;91562600;4755800;4674400;4599600;422600;453800;478200;air;Tree35
2024-06-03 15:05:00+00:00;3,432;3,306;30,88;41,143;416600;102280100;97924500;93322800;4760000;4666400;4642600;424100;452500;479900;air;Tree35
2024-06-03 15:06:00+00:00;3,432;3,306;31,04;40,746;417100;102400000;98476300;94228600;4797600;4718800;4642600;423600;454400;479200;air;Tree35
2024-06-03 15:07:00+00:00;3,431;3,306;31,17;41,025;414100;101448900;97596400;92336700;4722900;4686400;4662400;421500;452800;476200;air;Tree35
2024-06-03 15:08:00+00:00;3,432;3,308;31,13;40,559;414900;102400000;97814900;92630300;4776600;4706600;4650500;422800;452500;478900;air;Tree35
2024-06-03 15:10:00+00:00;3,433;3,307;30,95;40,461;416400;102400000;98698700;93622800;4764100;4710700;4634700;425200;453400;480300;air;Tree35
2024-06-03 15:11:00+00:00;3,434;3,309;30,9;40,608;416900;102400000;98144500;93522600;4789200;4690500;4650500;425200;455300;480600;air;Tree35
2024-06-03 15:12:00+00:00;3,435;3,31;30,83;40,684;415900;102400000;99034300;94330300;4789200;4739300;4658500;427100;457700;481600;air;Tree35
2024-06-03 15:13:00+00:00;3,437;3,31;30,84;39,671;421500;102400000;99712400;94739400;4866000;4827300;4698500;429200;459900;483000;air;Tree35
2024-06-03 15:15:00+00:00;3,436;3,312;30,83;39,716;422800;102400000;101213800;95777800;4887800;4823000;4789200;431700;462000;486800;air;Tree35
2024-06-03 15:17:00+00:00;3,437;3,315;30,65;39,313;428400;102400000;102400000;98476300;5018000;4927500;4861700;438900;470000;495600;air;Tree35
2024-06-03 15:20:00+00:00;3,437;3,316;30,67;38,243;440600;102400000;102400000;102400000;5160300;5078700;5004200;446900;476600;503300;air;Tree35
2024-06-03 15:21:00+00:00;3,435;3,311;30,73;38,816;439400;102400000;102400000;102400000;5155400;5074000;5050500;446900;478600;500300;air;Tree35
2024-06-03 15:22:00+00:00;3,436;3,311;30,71;38,444;439200;102400000;102400000;102280100;5150500;5050500;4999600;446600;478200;500300;air;Tree35
2024-06-03 15:23:00+00:00;3,436;3,311;30,78;38,843;437500;102400000;102400000;101213800;5131200;5031900;5008800;445500;476200;500700;air;Tree35
2024-06-03 15:25:00+00:00;3,436;3,313;30,79;38,672;436300;102400000;102400000;101213800;5078700;5008800;4954300;445200;475600;501100;air;Tree35
2024-06-03 15:26:00+00:00;3,436;3,314;30,84;38,742;435000;102400000;102400000;100863400;5069300;4981400;4936400;442900;473600;499200;air;Tree35
2024-06-03 15:27:00+00:00;3,439;3,313;30,93;38,614;434400;102400000;102400000;100747100;5055200;5036500;4914200;441400;473600;498900;air;Tree35
2024-06-03 15:28:00+00:00;3,437;3,315;30,95;38,584;433600;102400000;102400000;100515300;5045800;4963300;4931900;442000;471600;497000;air;Tree35
2024-06-03 15:30:00+00:00;3,435;3,314;30,95;38,892;434400;102400000;102400000;99940500;5078700;4963300;4923000;440900;471000;494900;air;Tree35
2024-06-03 15:31:00+00:00;3,436;3,314;30,86;39,624;431100;102400000;102400000;98365400;5018000;4914200;4866000;438600;468100;494500;air;Tree35
2024-06-03 15:32:00+00:00;3,436;3,316;30,79;40,03;428900;102400000;102400000;97378900;4963300;4879000;4827300;435200;465500;491700;air;Tree35
2024-06-03 15:34:00+00:00;3,437;3,314;30,67;39,793;427600;102400000;102400000;97705500;4986000;4896500;4861700;437200;467400;492700;air;Tree35
2024-06-03 15:35:00+00:00;3,436;3,314;30,44;40,347;431900;102400000;102400000;97814900;5027300;4954300;4879000;438600;470000;494500;air;Tree35
2024-06-03 15:36:00+00:00;3,436;3,315;30,32;40,717;431100;102400000;102400000;97924500;5045800;4972300;4905300;440000;469000;493400;air;Tree35
2024-06-03 15:37:00+00:00;3,441;3,932;30,31;40,776;430000;102400000;102400000;98810400;5050500;4967800;4918600;437500;470600;492700;air;Tree35
