cycleID,Temperature,Humidity,Pressure,Resistance0,Resistance1,Resistance2,Resistance3,Resistance4,Resistance5,Resistance6,Resistance7,Resistance8,Resistance9,label
324504,29.172733,53.988693,995.98761,133716.375,13902418.0,11338408.0,7794481.5,522982.625,485423.09375,456836.9375,162333.546875,222318.71875,259503.296875,fire
324512,29.613836,52.666557,996.024597,134985.5,13779647.0,11350191.0,7733774.0,519796.96875,484046.3125,456531.4375,160955.671875,224512.171875,264326.28125,fire
324520,29.885477,51.361057,996.025085,135199.359375,14081650.0,11640497.0,8167497.5,534028.6875,496003.875,473635.53125,164049.984375,228418.46875,268695.875,fire
324528,29.444372,52.739357,996.093079,95167.289062,7947611.0,6006966.0,3866887.0,290909.09375,265147.59375,246213.03125,111304.351562,144103.578125,170269.375,fire
324536,28.818857,56.047188,996.079041,82982.171875,6386279.5,5074016.5,3464580.25,278109.71875,251844.5625,229185.3125,110440.03125,152064.15625,165964.34375,fire
324544,28.721664,56.65361,996.106445,77481.84375,5645761.5,4549847.5,2732488.25,217087.125,186656.9375,172158.703125,86691.5,111814.804688,126858.273438,fire
324552,28.592075,56.883453,996.120605,80629.921875,6003664.5,5004276.0,3389325.5,264531.125,242884.25,226598.8125,91526.632812,128096.070312,154263.328125,fire
324560,28.482426,57.411602,996.117859,75560.804688,5274951.5,4148898.5,2582597.75,223336.96875,208214.71875,195793.5,95326.757812,131248.390625,156383.625,fire
324568,28.514822,57.278526,996.142273,75896.828125,5405476.5,4350504.5,2805479.5,239644.28125,225550.65625,215851.609375,103601.78125,149663.84375,181882.765625,fire
324576,28.881159,56.310722,996.122009,87223.171875,6816725.5,5503527.0,3531795.75,277883.3125,255425.296875,242366.859375,106911.671875,147592.96875,176612.625,fire
324584,28.918539,56.322662,996.128418,85647.375,6671010.0,5443189.5,3538661.0,274751.8125,248906.171875,228571.421875,96567.335938,125275.265625,145454.546875,fire
324592,28.896112,56.587391,996.133972,65422.949219,4319536.0,3368421.0,1880192.75,166125.890625,150322.953125,137155.109375,70973.109375,96349.265625,112700.859375,fire
324600,29.053112,55.878838,996.096008,72295.960938,4918643.0,4041440.5,2556006.25,224070.015625,209107.609375,198180.765625,95808.382812,135199.359375,163421.640625,fire
324608,29.053112,55.130699,996.063049,89043.476562,7027235.5,5934082.0,3872370.5,296983.75,281318.6875,268273.5,112849.898438,157538.46875,195010.46875,fire
324616,28.831318,55.326389,996.028625,105785.125,9107282.0,7878817.0,5610959.0,406995.21875,384312.25,362221.4375,134136.75,186453.015625,227808.671875,fire
324625,28.81138,55.798439,996.016296,116549.054688,10509301.0,9207081.0,6712003.5,465243.0625,438074.875,420533.875,144225.359375,201218.3125,241338.671875,fire
324633,28.26063,57.14307,996.008118,124817.164062,11919971.0,10340170.0,7657864.0,518218.625,486460.8125,464609.8125,152881.453125,211701.46875,249087.8125,fire
324641,28.447535,57.130997,996.009277,128288.648438,12552385.0,10632057.0,7674004.5,524993.5625,489249.875,463663.125,155528.546875,215171.25,251658.890625,fire
324649,28.719172,56.359127,996.035156,120925.835938,11433357.0,9429640.0,6254628.5,445217.40625,411658.28125,390467.125,142897.015625,195905.875,226900.0625,fire
324657,28.719172,56.228542,996.046082,92219.023438,7541542.0,6016893.0,3837002.25,289429.0625,260493.515625,239140.59375,104746.320312,137708.453125,161259.84375,fire
324665,28.848761,55.530422,996.072144,89604.476562,7260802.0,5807869.5,3681797.75,284602.5625,261291.140625,241851.671875,106180.007812,143618.515625,171466.84375,fire
324673,28.801411,55.315624,996.072266,94065.773438,7663236.5,6305176.0,4011753.25,304128.3125,281087.03125,261892.578125,110012.890625,148233.9375,177162.625,fire
324681,28.245676,56.512753,996.058044,97784.570312,8076904.0,6675086.5,4438905.5,331284.375,306586.8125,290167.1875,118655.851562,161565.15625,195121.953125,fire
324689,28.744091,55.437416,996.108276,105263.15625,9199326.0,7744741.0,5300550.0,388467.375,356918.78125,337174.84375,126388.546875,172856.171875,208341.8125,fire
324697,29.070557,54.653275,996.143127,106444.90625,9437788.0,7982460.5,5229492.5,386488.03125,354693.46875,335188.21875,129064.78125,176612.625,213689.484375,fire
324705,29.297338,53.793224,996.141052,109098.65625,9758189.0,8247672.0,5520215.5,398211.15625,366106.53125,347826.09375,132573.796875,178459.390625,215988.1875,fire
324713,28.616999,54.815765,996.109741,120075.046875,11421401.0,9926689.0,7275311.0,497087.375,467793.5,450803.4375,147592.96875,208214.71875,248543.6875,fire
324721,27.891804,56.611916,996.142151,133821.21875,13532108.0,11753228.0,9039448.0,594484.75,562174.0625,533194.5,163578.28125,225699.796875,267014.34375,fire
324729,27.565344,57.769924,996.145813,140891.578125,15145829.0,13407529.0,9953827.0,636617.9375,599707.1875,569680.125,169592.578125,232939.03125,272340.4375,fire
324737,27.779659,57.368011,996.169922,142064.375,15240930.0,13157197.0,9663226.0,626108.25,586315.5,553962.6875,169930.296875,234378.578125,273431.25,fire
324745,27.67001,59.103642,996.172302,131147.546875,13482000.0,11107797.0,7827998.0,522182.5625,484046.3125,460846.09375,154124.015625,206451.609375,222029.484375,fire
324753,27.53793,59.481117,996.189209,129949.242188,13482000.0,11554302.0,8511169.0,569205.125,540369.375,514702.1875,161871.640625,225550.65625,265974.03125,fire
324761,27.714865,59.22279,996.19574,139967.1875,14908098.0,12977426.0,9637647.0,628413.625,592421.1875,565433.4375,170099.671875,231674.203125,272993.875,fire
324769,27.714865,59.216171,996.206787,141358.359375,15380427.0,13285222.0,9766915.0,631319.375,590371.875,569680.125,170780.515625,232780.171875,273431.25,fire
324777,27.926691,58.468079,996.217957,142182.734375,15555661.0,13667570.0,10349968.0,651192.375,614830.375,582811.625,171466.84375,232463.109375,277431.59375,fire
324785,27.988993,57.924015,996.202698,144714.53125,15988290.0,13814503.0,10204921.0,656199.9375,622681.6875,596562.75,174268.203125,239644.28125,282015.96875,fire
324793,27.836979,57.829388,996.207336,147338.125,16671585.0,14331074.0,10821664.0,687940.875,650571.8125,622681.6875,178272.984375,246035.5625,281318.6875,fire
324801,28.116089,56.748917,996.194275,148105.296875,16903792.0,14638374.0,10810953.0,678370.3125,630153.875,603951.625,179964.84375,242366.859375,286033.53125,fire
324809,28.387726,55.75071,996.214844,147592.96875,17035612.0,14618782.0,11210400.0,699214.75,665799.75,632489.1875,180345.1875,244449.75,288694.65625,fire
324817,28.437567,55.536663,996.213196,148621.1875,17291820.0,14797020.0,11245024.0,697785.375,654313.125,620982.4375,179397.34375,245152.015625,285316.25,fire
324825,28.746586,54.652748,996.225342,142420.03125,15988290.0,13482000.0,9793186.0,626108.25,586819.5,556673.0,170951.59375,234539.625,277883.3125,fire
324833,28.5846,54.500458,996.249817,147211.046875,16761125.0,14454345.0,10704998.0,673684.1875,630736.0625,593967.5,176247.84375,242366.859375,282951.09375,fire
324841,28.69425,54.128132,996.254272,149401.8125,17513630.0,15041542.0,11314917.0,696361.8125,658732.6875,620982.4375,178272.984375,245504.671875,288450.71875,fire
324849,28.6793,54.293964,996.262451,146831.09375,17062224.0,14521604.0,10726023.0,674349.6875,634841.9375,598655.375,179208.953125,245858.34375,286513.71875,fire
